stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
00598,King St. E. @ Townline Rd.,43.9063759,-78.8139725,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00598,0,,1
00595,Durham Hwy. 2 @ Solina Rd.,43.9138107,-78.7567444,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00595,0,,2
00594,King St. W. @ Simcoe St. S.,43.8975906,-78.8631134,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00594,0,,1
00593,Durham Hwy. 2 @ Rundle Rd.,43.9137917,-78.74617,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00593,0,,2
00592,King St. E. @ Ritson Rd.,43.8998909,-78.8532715,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00592,0,,2
00591,Durham Hwy. 2 @ Prestonvale Rd.,43.9084435,-78.7974091,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00591,0,,2
00590,King St. W. @ Park Rd.,43.8953896,-78.8726578,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00590,0,,1
00589,King St. E. @ Mary St. N.,43.8983002,-78.8600845,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00589,0,,2
00588,King St. E. @ Kingsway College Dr.,43.905777,-78.8217545,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00588,0,,1
00587,King St. E. @ Keewatin St.,43.9059486,-78.8276062,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00587,0,,2
00586,King St. E. @ Keewatin St.,43.9057732,-78.826767,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00586,0,,2
00585,Durham Hwy. 2 @ Holt Rd.,43.9124832,-78.7352753,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00585,0,,2
00584,King St. E. @ Harmony Rd.,43.9042625,-78.8349838,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00584,0,,1
00583,King St. E. @ Harmony Rd.,43.9041786,-78.8348083,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00583,0,,2
00580,King St. E. @ Grandview St. S.,43.9055748,-78.8229294,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00580,0,,2
00579,King St. E. @ Farewell St.,43.9030266,-78.839592,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00579,0,,2
00578,King St. E. @ Eastlawn St.,43.9061203,-78.8167343,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00578,0,,2
00577,King St. E. @ Drew St.,43.8991737,-78.8563843,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00577,0,,2
00576,King St. E. @ Centre St. N.,43.8971252,-78.8651581,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00576,0,,1
00575,King St. E. @ Central Park Blvd.,43.901001,-78.848587,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00575,0,,2
00574,Durham Hwy. 2 @ Centerfield Dr.,43.9074059,-78.8039093,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00574,0,,1
00573,King St. E. @ Athabaska St.,43.9060783,-78.8187485,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00573,0,,2
00571,Hwy. 7A @ Queen St.,44.0955772,-78.9609909,52,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00571,0,,2
00569,Hwy. 7A @ Rose St.,44.079731,-78.9800873,52,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00569,0,,2
00568,Hwy. 7A @ Brook St.,44.0796623,-78.9803391,52,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00568,0,,2
00567,Hwy. 7 & 12 @ Scugog 10th Line,44.13937,-79.0095062,53,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00567,0,,2
00566,Hwy. 7 & 12 @ Hwy. 7A,44.0747948,-78.9814529,52,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00566,0,,2
00565,Hwy. 7 & 12 @ Ontario St.,44.0170517,-78.969429,51,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00565,0,,2
00564,Hwy. 7 & 12 @ Jacobsen Blvd.,44.1878014,-79.0309601,53,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00564,0,,2
00563,Hwy. 7 & 12 @ Jacobsen Blvd.,44.1879311,-79.0311584,53,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00563,0,,2
00562,Hwy. 7 & 12 @ Jack St.,44.1480675,-79.013092,53,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00562,0,,2
00561,Hwy. 7 & 12 @ Goodwood Rd.,44.0748444,-78.9817657,52,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00561,0,,2
00560,Hwy. 7 & 12 @ Scugog 10th Line,44.139286,-79.0097122,53,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00560,0,,2
00559,Hwy. 7 & 12 @ Mud Lake Rd.,44.0193825,-78.9690247,51,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00559,0,,2
00558,Hwy. 7 & 12 @ Couves Ln.,44.1485939,-79.0134583,53,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00558,0,,2
00554,Toronto St. @ Welwood Dr.,44.0885963,-79.1344528,76,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00554,0,,1
00553,Durham Hwy. 47 @ Goodwood Rd.,44.0338898,-79.2021637,75,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00553,0,,2
00550,Durham Hwy. 2 @ Varcoe Rd.,43.9071846,-78.8074951,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00550,0,,1
00549,Durham Hwy. 2 @ Trulls Rd.,43.911026,-78.7880707,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00549,0,,2
00544,Durham Hwy. 2 @ Rundle Rd.,43.9139404,-78.7460556,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00544,0,,2
00543,King Ave. W. @ Rudell Rd.,43.9147644,-78.6007919,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00543,0,,1
00541,King St. W. @ Roenigk Dr.,43.9130325,-78.6950607,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00541,0,,1
00540,King St. W. @ Roenigk Dr.,43.9127769,-78.6950073,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00540,0,,1
00539,Durham Hwy. 2 @ Rickard Rd.,43.9124374,-78.6391907,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00539,0,,2
00538,Durham Hwy. 2 @ Prestonvale Rd.,43.9085884,-78.7975388,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00538,0,,2
00537,King St. E. @ Ontario St.,43.911026,-78.6849518,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00537,0,,1
00536,King St. E. @ Mearns Ave.,43.9125061,-78.6700745,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00536,0,,2
00535,King St. E. @ Mearns Ave.,43.9123039,-78.6707916,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00535,0,,1
00534,King St. W. @ Massey Dr.,43.9155502,-78.5971603,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00534,0,,1
00533,King St. W. @ Massey Dr.,43.9152832,-78.5977402,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00533,0,,2
00532,Durham Hwy. 2 @ Maple Grove Rd.,43.9108086,-78.7239075,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00532,0,,2
00531,Durham Hwy. 2 @ Maple Grove Rd.,43.9105034,-78.7235413,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00531,0,,1
00530,Durham Hwy. 2 @ Lambs Rd.,43.9112587,-78.6584167,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00530,0,,2
00529,Durham Hwy. 2 @ Lambs Rd.,43.9112358,-78.6594772,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00529,0,,2
00526,Durham Hwy. 2 @ Browview Rd.,43.9131012,-78.6224365,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00526,0,,2
00525,Durham Hwy. 2 @ Kurve Inn Rd.,43.9129677,-78.6222305,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00525,0,,2
00524,Durham Hwy. 2 @ Holt Rd.,43.9125023,-78.7344131,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00524,0,,2
00522,King St. E. @ George St.,43.9115372,-78.686203,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00522,0,,1
00521,King St. E. @ Galbraith Cr.,43.9117889,-78.6741791,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00521,0,,2
00520,Durham Hwy. 2 @ Durham Rd. 57,43.9110336,-78.7023163,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00520,0,,1
00519,King St. E. @ Division St.,43.9116707,-78.6874466,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00519,0,,2
00516,Durham Hwy. 2 @ Clarington Blvd.,43.9095573,-78.7080612,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00516,0,,2
00515,Durham Hwy. 2 @ Centerfield Dr.,43.9076233,-78.8034897,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00515,0,,1
00514,Durham Hwy. 2 @ Bragg Rd.,43.9126205,-78.6365585,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00514,0,,2
00513,Durham Hwy. 2 @ Boswell Dr.,43.9097633,-78.7169571,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00513,0,,1
00511,Durham Hwy. 2 @ Bennett Rd.,43.9125595,-78.6476517,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00511,0,,2
00510,Durham Hwy. 2 @ Bennett Rd.,43.9123993,-78.6490173,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00510,0,,2
00509,King Ave. E. @ Beaver St. N.,43.9182739,-78.585762,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00509,0,,1
00508,King Ave. W. @ North St.,43.9170036,-78.5912476,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00508,0,,2
00507,King Ave. W. @ Baldwin St.,43.9166145,-78.5920181,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00507,0,,2
00462,Clarington Blvd. @ Durham Hwy. 2,43.9084511,-78.7072296,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00462,0,,1
00457,Cameron St. W. @ Prince St.,44.348835,-79.0445099,54,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00457,0,,1
00456,Cameron St. W. @ Country Ln.,44.3490524,-79.0439987,54,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00456,0,,2
00455,Brock St. @ Woodlands Ave.,43.9083939,-78.9546661,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00455,0,,2
00454,Brock St. @ Whitburn St.,43.9092941,-78.9551773,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00454,0,,2
00453,Brock St. @ Wallace Dr.,43.8946342,-78.9483948,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00453,0,,1
00452,Brock St. S. @ Trent St. E.,43.8738136,-78.9397202,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00452,0,,2
00451,Brock St. S. @ Trent St. E.,43.8734322,-78.939415,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00451,0,,2
00450,Brock St. @ Timber Mill Ave.,43.9134331,-78.9569473,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00450,0,,2
00449,Brock St. @ Taunton Rd.,43.9150505,-78.9573593,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00449,0,,2
00448,Brock St. @ Manning Rd.,43.8916512,-78.9472275,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00448,0,,2
00447,Brock St. @ Rossland Rd.,43.8978348,-78.9501266,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00447,0,,2
00446,Brock St. @ Rossland Rd.,43.8969574,-78.9493713,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00446,0,,2
00445,Brock St. @ Palmerston Ave.,43.8950615,-78.9486923,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00445,0,,1
00444,814 Brock St. N. @ Starr Ave.,43.89042,-78.94671,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00444,0,,2
00443,Brock St. @ Manning Rd.,43.890522,-78.9465408,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00443,0,,2
00442,Brock St. N. @ McCartney Ave.,43.900795,-78.9514923,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00442,0,,2
00441,Brock St. @ Manning Rd.,43.892067,-78.9473114,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00441,0,,1
00440,Brock St. N. @ Kenneth Hobbs Ave.,43.9001732,-78.9509659,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00440,0,,2
00439,Brock St. N. @ Joy Thompson Ave.,43.9121628,-78.9563065,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00439,0,,2
00438,Brock St. @ James Rowe Dr.,43.9037704,-78.9528503,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00438,0,,2
00437,Brock St. @ Gilbert St.,43.8760452,-78.9405518,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00437,0,,2
00436,Brock St. @ Dryden Blvd.,43.902977,-78.952301,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00436,0,,2
00435,Brock St. @ Chestnut St.,43.884964,-78.9443436,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00435,0,,2
00434,Brock St. @ Chestnut St.,43.8852234,-78.9442596,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00434,0,,2
00433,Brock St. @ Burns St.,43.8712997,-78.9386063,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00433,0,,1
00432,Brock St. @ Burns St.,43.8710518,-78.9382019,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00432,0,,2
00431,Bond St. E. @ Ritson Rd. N.,43.9005089,-78.8550873,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00431,0,,2
00430,Bond St. E. @ Patricia Ave.,43.9026566,-78.849968,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00430,0,,2
00429,Bond St. W. @ Park Rd. N.,43.8962479,-78.8746185,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00429,0,,2
00428,Bond St. E. @ Mary St. N.,43.8992729,-78.8607101,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00428,0,,1
00419,Baldwin St. @ Winchester Rd. W.,43.9532204,-78.9621048,51,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00419,0,,2
00418,Baldwin St. @ Taunton Rd.,43.91611,-78.95793,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00418,0,,1
00417,Baldwin Ave. @ Sonley Dr.,43.9259758,-78.9620514,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00417,0,,2
00416,Baldwin St. @ Roybrook Ave.,43.9507942,-78.9618759,51,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00416,0,,2
00415,Baldwin St. @ Robmar St.,43.9352493,-78.9610596,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00415,0,,2
00414,Baldwin St. @ Robmar St.,43.9352798,-78.9613113,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00414,0,,2
00413,Baldwin St. @ Robert Attersley Dr.,43.9225807,-78.9605255,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00413,0,,2
00412,Baldwin St. @ Robert Attersley Dr.,43.9220695,-78.9600449,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00412,0,,2
00411,Baldwin St. @ Broadleaf Ave.,43.9181938,-78.9583054,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00411,0,,2
00410,Baldwin St. @ Broadleaf Ave.,43.9187431,-78.9588623,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00410,0,,2
00409,Baldwin St. S. @ Sleepy Hollow Place,43.9255257,-78.9615326,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00409,0,,2
00408,Albert St. S. @ Hwy. 7 & 12,44.2536545,-79.0654526,54,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00408,0,,2
00407,Albert St. S. @ Hwy. 7 & 12,44.2531013,-79.0652847,54,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00407,0,,2
00402,Durham Hwy. 2 @ Darlington Blvd.,43.9069023,-78.8081512,95,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00402,0,,1
00401,King Ave. E. @ Beaver St. S.,43.9180527,-78.5859451,97,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00401,0,,2
00368,Dundas St. @ Thickson Rd.,43.886425,-78.9140778,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00368,0,,2
00367,Kingston Rd. @ Westney Rd.,43.85742,-79.04304,92,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00367,0,,1
00365,Kingston Rd. @ Brock Rd.,43.8479996,-79.0733032,91,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00365,0,,2
00360,Hwy. 27 @ Innovation Dr.,43.7887421,-79.6257782,61,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00360,0,,1
00359,Allandale Waterfront GO,44.373817,-79.689441,69,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00359,0,,1
00358,Centennial College,43.7854233,-79.2290802,89,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00358,0,,1
00355,Trafalgar Rd. @ Upper Middle Rd. E.,43.4749031,-79.7014771,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00355,0,,2
00354,Hurontario St. @ Hwy. 407 Park & Ride,43.6521416,-79.7108765,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00354,0,,2
00352,Lincolnville GO Bus,43.994805,-79.233773,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00352,0,,1
00351,Nash Rd. @ Barton St. Park & Ride,43.2398567,-79.7700806,80,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00351,0,,2
00350,Richmond Hill Centre,43.8401451,-79.4252853,60,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00350,0,,1
00349,Town Line @ Mill St. (Orangeville) Park & Ride,43.9135475,-80.0906754,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00349,0,,1
00347,Queen St. S. @ Allan Dr.,43.8719978,-79.7272873,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00347,0,,2
00346,Queen St. S. @ Wilton Dr.,43.8719444,-79.7277222,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00346,0,,2
00345,Barrie South GO Bus,44.351771,-79.628335,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00345,0,,1
00344,Kingston Rd. @ Church St.,43.8546715,-79.0551224,92,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00344,0,,2
00343,Kingston Rd. @ Church St.,43.8541832,-79.0567474,92,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00343,0,,2
00342,Dundas St. @ White Oaks Crt.,43.8749466,-78.9636459,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00342,0,,1
00341,Lisgar GO Bus,43.591504,-79.788224,23,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00341,0,,1
00340,Hwy. 50 @ Queen St. E.,43.7673454,-79.6489105,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00340,0,,1
00339,Regional Rd. 50 @ Nashville Rd.,43.8360138,-79.6881485,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00339,0,,2
00338,Hwy. 50 @ Columbia Way,43.8914528,-79.7542267,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00338,0,,2
00337,Brock Rd. @ McLean Rd. (Aberfoyle) Park & Ride,43.4609909,-80.133667,39,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00337,0,,2
00334,Major Mackenzie Dr. @ Hwy. 400 Park & Ride,43.8460693,-79.5503922,61,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00334,0,,1
00333,King St. W. @ Stevenson Rd.,43.8933334,-78.8819885,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00333,0,,2
00332,Bond St. W. @ Stevenson Rd. N.,43.8938599,-78.8843384,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00332,0,,1
00331,Dundas St. @ Thickson Rd.,43.8865662,-78.9120483,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00331,0,,2
00329,Dundas St. @ Hopkins St.,43.8841171,-78.9228897,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00329,0,,1
00328,Dundas St. @ Anderson St.,43.8844604,-78.9221268,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00328,0,,1
00327,Dundas St. @ Garden St.,43.8822479,-78.9310532,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00327,0,,2
00326,Dundas St. @ Garden St.,43.8823242,-78.9318085,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00326,0,,1
00325,Dundas St. @ White Oaks Crt.,43.8750877,-78.9639893,93,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00325,0,,1
00323,Kingston Rd. @ Harwood Ave.,43.8611984,-79.0252075,92,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00323,0,,1
00322,Kingston Rd. @ Harwood Ave.,43.8612671,-79.0265427,92,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00322,0,,1
00314,Kingston Rd. @ Glenanna Rd.,43.8381004,-79.087471,91,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00314,0,,1
00312,Kingston Rd. @ Fairport Rd.,43.8234673,-79.1067047,91,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00312,0,,1
00310,McMaster University,43.2617264,-79.9225693,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00310,0,,1
00307,Wellington St. E. @ Hwy. 404 Park & Ride,44.0128479,-79.4081802,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00307,0,,1
00306,Clarington Blvd. @ Durham Hwy. 2 (Bowmanville) Park & Ride,43.9078712,-78.7046204,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00306,0,,1
00303,Wellington St. E. @ Bayview Ave.,44.0047264,-79.4445038,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00303,0,,1
00302,Railway St. @ Albert St.,44.1095467,-79.125206,76,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00302,0,,1
00300,Yonge St. @ North York Blvd.,43.7668343,-79.412468,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00300,0,,1
00299,Yonge St. @ Elmhurst Ave.,43.7634468,-79.4115524,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00299,0,,2
00297,Wellington St. E. @ Bayview Ave.,44.0053253,-79.4434891,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00297,0,,2
00296,Mount Pleasant GO Bus,43.674976,-79.822181,34,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00296,0,,1
00292,Bovaird Dr. W. @ Hurontario St.,43.705513,-79.7875595,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00292,0,,2
00276,East Gwillimbury GO Bus,44.078506,-79.456539,44,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00276,0,,1
00273,Queensgate Blvd. @ Queen St.,43.8700562,-79.7222977,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00273,0,,2
00272,Queensgate Blvd. @ Queen St.,43.8694229,-79.7227402,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00272,0,,2
