fare_id,price,currency_type,payment_method,transfers
25-23,8.20,CAD,1,
23-25,8.20,CAD,1,
24-23,5.65,CAD,1,
23-24,5.65,CAD,1,
23-23,5.30,CAD,1,
1084-22,22.45,CAD,1,
22-1084,22.45,CAD,1,
1083-22,20.50,CAD,1,
22-1083,20.50,CAD,1,
97-22,16.85,CAD,1,
22-97,16.85,CAD,1,
96-22,15.90,CAD,1,
22-96,15.90,CAD,1,
95-22,15.40,CAD,1,
22-95,15.40,CAD,1,
94-22,14.90,CAD,1,
22-94,14.90,CAD,1,
93-22,14.15,CAD,1,
22-93,14.15,CAD,1,
92-22,13.45,CAD,1,
22-92,13.45,CAD,1,
91-22,12.80,CAD,1,
22-91,12.80,CAD,1,
90-22,11.40,CAD,1,
22-90,11.40,CAD,1,
89-22,11.35,CAD,1,
22-89,11.35,CAD,1,
88-22,14.15,CAD,1,
22-88,14.15,CAD,1,
87-22,12.75,CAD,1,
22-87,12.75,CAD,1,
86-22,12.10,CAD,1,
22-86,12.10,CAD,1,
85-22,16.95,CAD,1,
22-85,16.95,CAD,1,
84-22,19.45,CAD,1,
22-84,19.45,CAD,1,
83-22,17.50,CAD,1,
22-83,17.50,CAD,1,
82-22,15.25,CAD,1,
22-82,15.25,CAD,1,
81-22,14.55,CAD,1,
22-81,14.55,CAD,1,
80-22,12.60,CAD,1,
22-80,12.60,CAD,1,
77-22,10.60,CAD,1,
22-77,10.60,CAD,1,
76-22,17.20,CAD,1,
22-76,17.20,CAD,1,
75-22,16.60,CAD,1,
22-75,16.60,CAD,1,
74-22,15.65,CAD,1,
22-74,15.65,CAD,1,
73-22,14.80,CAD,1,
22-73,14.80,CAD,1,
72-22,14.25,CAD,1,
22-72,14.25,CAD,1,
71-22,14.10,CAD,1,
22-71,14.10,CAD,1,
70-22,13.90,CAD,1,
22-70,13.90,CAD,1,
69-22,17.45,CAD,1,
22-69,17.45,CAD,1,
68-22,16.95,CAD,1,
22-68,16.95,CAD,1,
67-22,16.05,CAD,1,
22-67,16.05,CAD,1,
66-22,15.45,CAD,1,
22-66,15.45,CAD,1,
65-22,14.20,CAD,1,
22-65,14.20,CAD,1,
64-22,13.20,CAD,1,
22-64,13.20,CAD,1,
63-22,12.65,CAD,1,
22-63,12.65,CAD,1,
62-22,12.05,CAD,1,
22-62,12.05,CAD,1,
61-22,11.25,CAD,1,
22-61,11.25,CAD,1,
60-22,11.20,CAD,1,
22-60,11.20,CAD,1,
58-22,14.95,CAD,1,
22-58,14.95,CAD,1,
57-22,14.55,CAD,1,
22-57,14.55,CAD,1,
56-22,13.60,CAD,1,
22-56,13.60,CAD,1,
55-22,20.00,CAD,1,
22-55,20.00,CAD,1,
54-22,18.85,CAD,1,
22-54,18.85,CAD,1,
53-22,17.65,CAD,1,
22-53,17.65,CAD,1,
52-22,16.25,CAD,1,
22-52,16.25,CAD,1,
51-22,15.30,CAD,1,
22-51,15.30,CAD,1,
46-22,15.45,CAD,1,
22-46,15.45,CAD,1,
45-22,14.20,CAD,1,
22-45,14.20,CAD,1,
44-22,13.45,CAD,1,
22-44,13.45,CAD,1,
43-22,16.85,CAD,1,
22-43,16.85,CAD,1,
42-22,16.35,CAD,1,
22-42,16.35,CAD,1,
41-22,15.05,CAD,1,
22-41,15.05,CAD,1,
39-22,10.25,CAD,1,
22-39,10.25,CAD,1,
38-22,18.10,CAD,1,
22-38,18.10,CAD,1,
37-22,17.00,CAD,1,
22-37,17.00,CAD,1,
35-22,15.50,CAD,1,
22-35,15.50,CAD,1,
34-22,14.65,CAD,1,
22-34,14.65,CAD,1,
33-22,8.05,CAD,1,
22-33,8.05,CAD,1,
32-22,5.55,CAD,1,
22-32,5.55,CAD,1,
31-22,8.15,CAD,1,
22-31,8.15,CAD,1,
30-22,22.85,CAD,1,
22-30,22.85,CAD,1,
29-22,19.60,CAD,1,
22-29,19.60,CAD,1,
28-22,17.65,CAD,1,
22-28,17.65,CAD,1,
27-22,13.95,CAD,1,
22-27,13.95,CAD,1,
26-22,12.75,CAD,1,
22-26,12.75,CAD,1,
25-22,7.50,CAD,1,
22-25,7.50,CAD,1,
24-22,6.55,CAD,1,
22-24,6.55,CAD,1,
23-22,5.30,CAD,1,
22-23,5.30,CAD,1,
22-22,5.30,CAD,1,
1084-21,19.80,CAD,1,
21-1084,19.80,CAD,1,
1083-21,17.60,CAD,1,
21-1083,17.60,CAD,1,
97-21,16.80,CAD,1,
21-97,16.80,CAD,1,
96-21,15.85,CAD,1,
21-96,15.85,CAD,1,
95-21,15.35,CAD,1,
21-95,15.35,CAD,1,
94-21,14.85,CAD,1,
21-94,14.85,CAD,1,
93-21,14.10,CAD,1,
21-93,14.10,CAD,1,
92-21,13.40,CAD,1,
21-92,13.40,CAD,1,
91-21,12.75,CAD,1,
21-91,12.75,CAD,1,
90-21,11.35,CAD,1,
21-90,11.35,CAD,1,
89-21,11.30,CAD,1,
21-89,11.30,CAD,1,
88-21,14.10,CAD,1,
21-88,14.10,CAD,1,
87-21,12.70,CAD,1,
21-87,12.70,CAD,1,
86-21,12.05,CAD,1,
21-86,12.05,CAD,1,
85-21,13.85,CAD,1,
21-85,13.85,CAD,1,
84-21,16.80,CAD,1,
21-84,16.80,CAD,1,
83-21,14.85,CAD,1,
21-83,14.85,CAD,1,
82-21,12.60,CAD,1,
21-82,12.60,CAD,1,
81-21,11.90,CAD,1,
21-81,11.90,CAD,1,
80-21,9.95,CAD,1,
21-80,9.95,CAD,1,
77-21,10.35,CAD,1,
21-77,10.35,CAD,1,
76-21,16.85,CAD,1,
21-76,16.85,CAD,1,
75-21,16.20,CAD,1,
21-75,16.20,CAD,1,
74-21,15.30,CAD,1,
21-74,15.30,CAD,1,
73-21,14.40,CAD,1,
21-73,14.40,CAD,1,
72-21,13.90,CAD,1,
21-72,13.90,CAD,1,
71-21,13.75,CAD,1,
21-71,13.75,CAD,1,
70-21,13.55,CAD,1,
21-70,13.55,CAD,1,
69-21,17.40,CAD,1,
21-69,17.40,CAD,1,
68-21,16.90,CAD,1,
21-68,16.90,CAD,1,
67-21,16.00,CAD,1,
21-67,16.00,CAD,1,
66-21,15.40,CAD,1,
21-66,15.40,CAD,1,
65-21,14.15,CAD,1,
21-65,14.15,CAD,1,
64-21,13.15,CAD,1,
21-64,13.15,CAD,1,
63-21,12.60,CAD,1,
21-63,12.60,CAD,1,
62-21,12.00,CAD,1,
21-62,12.00,CAD,1,
61-21,11.20,CAD,1,
21-61,11.20,CAD,1,
60-21,11.10,CAD,1,
21-60,11.10,CAD,1,
58-21,14.55,CAD,1,
21-58,14.55,CAD,1,
57-21,14.20,CAD,1,
21-57,14.20,CAD,1,
56-21,13.25,CAD,1,
21-56,13.25,CAD,1,
55-21,19.95,CAD,1,
21-55,19.95,CAD,1,
54-21,18.80,CAD,1,
21-54,18.80,CAD,1,
53-21,17.60,CAD,1,
21-53,17.60,CAD,1,
52-21,16.20,CAD,1,
21-52,16.20,CAD,1,
51-21,15.25,CAD,1,
21-51,15.25,CAD,1,
46-21,15.40,CAD,1,
21-46,15.40,CAD,1,
45-21,14.15,CAD,1,
21-45,14.15,CAD,1,
44-21,13.40,CAD,1,
21-44,13.40,CAD,1,
43-21,16.80,CAD,1,
21-43,16.80,CAD,1,
42-21,16.25,CAD,1,
21-42,16.25,CAD,1,
41-21,15.00,CAD,1,
21-41,15.00,CAD,1,
39-21,10.80,CAD,1,
21-39,10.80,CAD,1,
38-21,18.05,CAD,1,
21-38,18.05,CAD,1,
37-21,16.95,CAD,1,
21-37,16.95,CAD,1,
35-21,15.45,CAD,1,
21-35,15.45,CAD,1,
34-21,14.55,CAD,1,
21-34,14.55,CAD,1,
33-21,9.95,CAD,1,
21-33,9.95,CAD,1,
32-21,8.05,CAD,1,
21-32,8.05,CAD,1,
31-21,6.85,CAD,1,
21-31,6.85,CAD,1,
30-21,22.75,CAD,1,
21-30,22.75,CAD,1,
29-21,19.55,CAD,1,
21-29,19.55,CAD,1,
28-21,17.60,CAD,1,
21-28,17.60,CAD,1,
27-21,14.05,CAD,1,
21-27,14.05,CAD,1,
26-21,12.95,CAD,1,
21-26,12.95,CAD,1,
25-21,6.30,CAD,1,
21-25,6.30,CAD,1,
24-21,6.65,CAD,1,
21-24,6.65,CAD,1,
23-21,6.40,CAD,1,
21-23,6.40,CAD,1,
22-21,5.30,CAD,1,
21-22,5.30,CAD,1,
21-21,5.30,CAD,1,
1084-20,20.60,CAD,1,
20-1084,20.60,CAD,1,
1083-20,18.55,CAD,1,
20-1083,18.55,CAD,1,
97-20,16.20,CAD,1,
20-97,16.20,CAD,1,
96-20,15.30,CAD,1,
20-96,15.30,CAD,1,
95-20,14.80,CAD,1,
20-95,14.80,CAD,1,
94-20,14.25,CAD,1,
20-94,14.25,CAD,1,
93-20,13.55,CAD,1,
20-93,13.55,CAD,1,
92-20,12.80,CAD,1,
20-92,12.80,CAD,1,
91-20,12.15,CAD,1,
20-91,12.15,CAD,1,
90-20,10.70,CAD,1,
20-90,10.70,CAD,1,
89-20,10.60,CAD,1,
20-89,10.60,CAD,1,
88-20,13.95,CAD,1,
20-88,13.95,CAD,1,
87-20,12.50,CAD,1,
20-87,12.50,CAD,1,
86-20,11.90,CAD,1,
20-86,11.90,CAD,1,
85-20,14.80,CAD,1,
20-85,14.80,CAD,1,
84-20,17.60,CAD,1,
20-84,17.60,CAD,1,
83-20,15.65,CAD,1,
20-83,15.65,CAD,1,
82-20,13.45,CAD,1,
20-82,13.45,CAD,1,
81-20,12.70,CAD,1,
20-81,12.70,CAD,1,
80-20,10.75,CAD,1,
20-80,10.75,CAD,1,
77-20,9.20,CAD,1,
20-77,9.20,CAD,1,
76-20,15.25,CAD,1,
20-76,15.25,CAD,1,
75-20,14.65,CAD,1,
20-75,14.65,CAD,1,
74-20,13.70,CAD,1,
20-74,13.70,CAD,1,
73-20,12.80,CAD,1,
20-73,12.80,CAD,1,
72-20,12.30,CAD,1,
20-72,12.30,CAD,1,
71-20,12.15,CAD,1,
20-71,12.15,CAD,1,
70-20,11.95,CAD,1,
20-70,11.95,CAD,1,
69-20,17.70,CAD,1,
20-69,17.70,CAD,1,
68-20,17.20,CAD,1,
20-68,17.20,CAD,1,
67-20,16.35,CAD,1,
20-67,16.35,CAD,1,
66-20,15.70,CAD,1,
20-66,15.70,CAD,1,
65-20,14.45,CAD,1,
20-65,14.45,CAD,1,
64-20,13.25,CAD,1,
20-64,13.25,CAD,1,
63-20,12.95,CAD,1,
20-63,12.95,CAD,1,
62-20,12.25,CAD,1,
20-62,12.25,CAD,1,
61-20,11.55,CAD,1,
20-61,11.55,CAD,1,
60-20,10.25,CAD,1,
20-60,10.25,CAD,1,
58-20,13.00,CAD,1,
20-58,13.00,CAD,1,
57-20,12.60,CAD,1,
20-57,12.60,CAD,1,
56-20,11.65,CAD,1,
20-56,11.65,CAD,1,
55-20,19.35,CAD,1,
20-55,19.35,CAD,1,
54-20,18.20,CAD,1,
20-54,18.20,CAD,1,
53-20,17.05,CAD,1,
20-53,17.05,CAD,1,
52-20,15.65,CAD,1,
20-52,15.65,CAD,1,
51-20,14.70,CAD,1,
20-51,14.70,CAD,1,
46-20,15.70,CAD,1,
20-46,15.70,CAD,1,
45-20,14.45,CAD,1,
20-45,14.45,CAD,1,
44-20,13.50,CAD,1,
20-44,13.50,CAD,1,
43-20,16.00,CAD,1,
20-43,16.00,CAD,1,
42-20,15.55,CAD,1,
20-42,15.55,CAD,1,
41-20,14.25,CAD,1,
20-41,14.25,CAD,1,
39-20,11.70,CAD,1,
20-39,11.70,CAD,1,
38-20,17.25,CAD,1,
20-38,17.25,CAD,1,
37-20,16.20,CAD,1,
20-37,16.20,CAD,1,
35-20,14.70,CAD,1,
20-35,14.70,CAD,1,
34-20,13.85,CAD,1,
20-34,13.85,CAD,1,
33-20,8.05,CAD,1,
20-33,8.05,CAD,1,
32-20,5.55,CAD,1,
20-32,5.55,CAD,1,
31-20,6.30,CAD,1,
20-31,6.30,CAD,1,
30-20,22.20,CAD,1,
20-30,22.20,CAD,1,
29-20,18.95,CAD,1,
20-29,18.95,CAD,1,
28-20,17.00,CAD,1,
20-28,17.00,CAD,1,
27-20,15.60,CAD,1,
20-27,15.60,CAD,1,
26-20,14.40,CAD,1,
20-26,14.40,CAD,1,
25-20,6.05,CAD,1,
20-25,6.05,CAD,1,
24-20,8.25,CAD,1,
20-24,8.25,CAD,1,
23-20,6.60,CAD,1,
20-23,6.60,CAD,1,
22-20,6.30,CAD,1,
20-22,6.30,CAD,1,
21-20,5.60,CAD,1,
20-21,5.60,CAD,1,
20-20,5.30,CAD,1,
1084-19,23.80,CAD,1,
19-1084,23.80,CAD,1,
1083-19,21.85,CAD,1,
19-1083,21.85,CAD,1,
97-19,12.55,CAD,1,
19-97,12.55,CAD,1,
96-19,11.80,CAD,1,
19-96,11.80,CAD,1,
95-19,11.30,CAD,1,
19-95,11.30,CAD,1,
94-19,10.75,CAD,1,
19-94,10.75,CAD,1,
93-19,10.05,CAD,1,
19-93,10.05,CAD,1,
92-19,8.85,CAD,1,
19-92,8.85,CAD,1,
91-19,8.25,CAD,1,
19-91,8.25,CAD,1,
90-19,7.00,CAD,1,
19-90,7.00,CAD,1,
89-19,6.95,CAD,1,
19-89,6.95,CAD,1,
88-19,10.75,CAD,1,
19-88,10.75,CAD,1,
87-19,8.85,CAD,1,
19-87,8.85,CAD,1,
86-19,8.25,CAD,1,
19-86,8.25,CAD,1,
85-19,16.90,CAD,1,
19-85,16.90,CAD,1,
84-19,20.80,CAD,1,
19-84,20.80,CAD,1,
83-19,18.85,CAD,1,
19-83,18.85,CAD,1,
82-19,16.65,CAD,1,
19-82,16.65,CAD,1,
81-19,15.90,CAD,1,
19-81,15.90,CAD,1,
80-19,12.90,CAD,1,
19-80,12.90,CAD,1,
77-19,7.00,CAD,1,
19-77,7.00,CAD,1,
76-19,10.90,CAD,1,
19-76,10.90,CAD,1,
75-19,10.30,CAD,1,
19-75,10.30,CAD,1,
74-19,8.90,CAD,1,
19-74,8.90,CAD,1,
73-19,6.55,CAD,1,
19-73,6.55,CAD,1,
72-19,5.30,CAD,1,
19-72,5.30,CAD,1,
71-19,5.30,CAD,1,
19-71,5.30,CAD,1,
70-19,11.25,CAD,1,
19-70,11.25,CAD,1,
69-19,13.35,CAD,1,
19-69,13.35,CAD,1,
68-19,12.80,CAD,1,
19-68,12.80,CAD,1,
67-19,11.95,CAD,1,
19-67,11.95,CAD,1,
66-19,11.35,CAD,1,
19-66,11.35,CAD,1,
65-19,10.10,CAD,1,
19-65,10.10,CAD,1,
64-19,8.60,CAD,1,
19-64,8.60,CAD,1,
63-19,8.10,CAD,1,
19-63,8.10,CAD,1,
62-19,7.00,CAD,1,
19-62,7.00,CAD,1,
61-19,5.60,CAD,1,
19-61,5.60,CAD,1,
60-19,5.60,CAD,1,
19-60,5.60,CAD,1,
58-19,9.15,CAD,1,
19-58,9.15,CAD,1,
57-19,8.70,CAD,1,
19-57,8.70,CAD,1,
56-19,7.35,CAD,1,
19-56,7.35,CAD,1,
55-19,15.70,CAD,1,
19-55,15.70,CAD,1,
54-19,14.55,CAD,1,
19-54,14.55,CAD,1,
53-19,13.40,CAD,1,
19-53,13.40,CAD,1,
52-19,12.00,CAD,1,
19-52,12.00,CAD,1,
51-19,10.05,CAD,1,
19-51,10.05,CAD,1,
46-19,11.35,CAD,1,
19-46,11.35,CAD,1,
45-19,10.10,CAD,1,
19-45,10.10,CAD,1,
44-19,8.85,CAD,1,
19-44,8.85,CAD,1,
43-19,12.55,CAD,1,
19-43,12.55,CAD,1,
42-19,12.05,CAD,1,
19-42,12.05,CAD,1,
41-19,10.75,CAD,1,
19-41,10.75,CAD,1,
39-19,14.65,CAD,1,
19-39,14.65,CAD,1,
38-19,13.95,CAD,1,
19-38,13.95,CAD,1,
37-19,12.90,CAD,1,
19-37,12.90,CAD,1,
35-19,11.40,CAD,1,
19-35,11.40,CAD,1,
34-19,10.50,CAD,1,
19-34,10.50,CAD,1,
33-19,9.20,CAD,1,
19-33,9.20,CAD,1,
32-19,7.35,CAD,1,
19-32,7.35,CAD,1,
31-19,6.95,CAD,1,
19-31,6.95,CAD,1,
30-19,19.40,CAD,1,
19-30,19.40,CAD,1,
29-19,16.15,CAD,1,
19-29,16.15,CAD,1,
28-19,14.20,CAD,1,
19-28,14.20,CAD,1,
27-19,17.50,CAD,1,
19-27,17.50,CAD,1,
26-19,16.40,CAD,1,
19-26,16.40,CAD,1,
25-19,8.10,CAD,1,
19-25,8.10,CAD,1,
24-19,10.95,CAD,1,
19-24,10.95,CAD,1,
23-19,8.60,CAD,1,
19-23,8.60,CAD,1,
22-19,8.30,CAD,1,
19-22,8.30,CAD,1,
21-19,8.25,CAD,1,
19-21,8.25,CAD,1,
20-19,8.10,CAD,1,
19-20,8.10,CAD,1,
19-19,5.30,CAD,1,
1084-18,14.75,CAD,1,
18-1084,14.75,CAD,1,
1083-18,12.70,CAD,1,
18-1083,12.70,CAD,1,
97-18,20.80,CAD,1,
18-97,20.80,CAD,1,
96-18,19.90,CAD,1,
18-96,19.90,CAD,1,
95-18,19.35,CAD,1,
18-95,19.35,CAD,1,
94-18,18.85,CAD,1,
18-94,18.85,CAD,1,
93-18,18.15,CAD,1,
18-93,18.15,CAD,1,
92-18,17.40,CAD,1,
18-92,17.40,CAD,1,
91-18,16.75,CAD,1,
18-91,16.75,CAD,1,
90-18,16.60,CAD,1,
18-90,16.60,CAD,1,
89-18,16.55,CAD,1,
18-89,16.55,CAD,1,
88-18,19.40,CAD,1,
18-88,19.40,CAD,1,
87-18,17.95,CAD,1,
18-87,17.95,CAD,1,
86-18,17.30,CAD,1,
18-86,17.30,CAD,1,
85-18,9.40,CAD,1,
18-85,9.40,CAD,1,
84-18,12.45,CAD,1,
18-84,12.45,CAD,1,
83-18,10.70,CAD,1,
18-83,10.70,CAD,1,
82-18,8.00,CAD,1,
18-82,8.00,CAD,1,
81-18,6.85,CAD,1,
18-81,6.85,CAD,1,
80-18,5.30,CAD,1,
18-80,5.30,CAD,1,
77-18,14.20,CAD,1,
18-77,14.20,CAD,1,
76-18,19.85,CAD,1,
18-76,19.85,CAD,1,
75-18,19.20,CAD,1,
18-75,19.20,CAD,1,
74-18,18.30,CAD,1,
18-74,18.30,CAD,1,
73-18,17.40,CAD,1,
18-73,17.40,CAD,1,
72-18,16.90,CAD,1,
18-72,16.90,CAD,1,
71-18,16.20,CAD,1,
18-71,16.20,CAD,1,
70-18,16.55,CAD,1,
18-70,16.55,CAD,1,
69-18,22.30,CAD,1,
18-69,22.30,CAD,1,
68-18,21.80,CAD,1,
18-68,21.80,CAD,1,
67-18,20.90,CAD,1,
18-67,20.90,CAD,1,
66-18,20.30,CAD,1,
18-66,20.30,CAD,1,
65-18,19.05,CAD,1,
18-65,19.05,CAD,1,
64-18,18.05,CAD,1,
18-64,18.05,CAD,1,
63-18,17.50,CAD,1,
18-63,17.50,CAD,1,
62-18,16.85,CAD,1,
18-62,16.85,CAD,1,
61-18,16.10,CAD,1,
18-61,16.10,CAD,1,
60-18,15.70,CAD,1,
18-60,15.70,CAD,1,
58-18,17.55,CAD,1,
18-58,17.55,CAD,1,
57-18,17.20,CAD,1,
18-57,17.20,CAD,1,
56-18,16.20,CAD,1,
18-56,16.20,CAD,1,
55-18,23.95,CAD,1,
18-55,23.95,CAD,1,
54-18,22.75,CAD,1,
18-54,22.75,CAD,1,
53-18,21.15,CAD,1,
18-53,21.15,CAD,1,
52-18,20.25,CAD,1,
18-52,20.25,CAD,1,
51-18,19.25,CAD,1,
18-51,19.25,CAD,1,
46-18,20.30,CAD,1,
18-46,20.30,CAD,1,
45-18,19.05,CAD,1,
18-45,19.05,CAD,1,
44-18,18.30,CAD,1,
18-44,18.30,CAD,1,
43-18,20.60,CAD,1,
18-43,20.60,CAD,1,
42-18,20.15,CAD,1,
18-42,20.15,CAD,1,
41-18,18.85,CAD,1,
18-41,18.85,CAD,1,
39-18,22.55,CAD,1,
18-39,22.55,CAD,1,
38-18,21.85,CAD,1,
18-38,21.85,CAD,1,
37-18,20.80,CAD,1,
18-37,20.80,CAD,1,
35-18,19.25,CAD,1,
18-35,19.25,CAD,1,
34-18,18.45,CAD,1,
18-34,18.45,CAD,1,
33-18,14.50,CAD,1,
18-33,14.50,CAD,1,
32-18,12.55,CAD,1,
18-32,12.55,CAD,1,
31-18,11.65,CAD,1,
18-31,11.65,CAD,1,
30-18,26.80,CAD,1,
18-30,26.80,CAD,1,
29-18,23.60,CAD,1,
18-29,23.60,CAD,1,
28-18,21.65,CAD,1,
18-28,21.65,CAD,1,
27-18,17.10,CAD,1,
18-27,17.10,CAD,1,
26-18,15.90,CAD,1,
18-26,15.90,CAD,1,
25-18,11.20,CAD,1,
18-25,11.20,CAD,1,
24-18,10.55,CAD,1,
18-24,10.55,CAD,1,
23-18,12.50,CAD,1,
18-23,12.50,CAD,1,
22-18,12.60,CAD,1,
18-22,12.60,CAD,1,
21-18,9.95,CAD,1,
18-21,9.95,CAD,1,
20-18,10.75,CAD,1,
18-20,10.75,CAD,1,
19-18,12.90,CAD,1,
18-19,12.90,CAD,1,
18-18,5.30,CAD,1,
1084-17,15.90,CAD,1,
17-1084,15.90,CAD,1,
1083-17,13.50,CAD,1,
17-1083,13.50,CAD,1,
97-17,20.35,CAD,1,
17-97,20.35,CAD,1,
96-17,19.40,CAD,1,
17-96,19.40,CAD,1,
95-17,18.90,CAD,1,
17-95,18.90,CAD,1,
94-17,18.40,CAD,1,
17-94,18.40,CAD,1,
93-17,17.65,CAD,1,
17-93,17.65,CAD,1,
92-17,16.95,CAD,1,
17-92,16.95,CAD,1,
91-17,16.25,CAD,1,
17-91,16.25,CAD,1,
90-17,16.10,CAD,1,
17-90,16.10,CAD,1,
89-17,16.05,CAD,1,
17-89,16.05,CAD,1,
88-17,18.90,CAD,1,
17-88,18.90,CAD,1,
87-17,17.50,CAD,1,
17-87,17.50,CAD,1,
86-17,16.85,CAD,1,
17-86,16.85,CAD,1,
85-17,9.90,CAD,1,
17-85,9.90,CAD,1,
84-17,13.40,CAD,1,
17-84,13.40,CAD,1,
83-17,11.40,CAD,1,
17-83,11.40,CAD,1,
82-17,8.70,CAD,1,
17-82,8.70,CAD,1,
81-17,8.05,CAD,1,
17-81,8.05,CAD,1,
80-17,5.30,CAD,1,
17-80,5.30,CAD,1,
77-17,13.75,CAD,1,
17-77,13.75,CAD,1,
76-17,19.35,CAD,1,
17-76,19.35,CAD,1,
75-17,18.75,CAD,1,
17-75,18.75,CAD,1,
74-17,17.80,CAD,1,
17-74,17.80,CAD,1,
73-17,16.95,CAD,1,
17-73,16.95,CAD,1,
72-17,16.45,CAD,1,
17-72,16.45,CAD,1,
71-17,15.75,CAD,1,
17-71,15.75,CAD,1,
70-17,16.05,CAD,1,
17-70,16.05,CAD,1,
69-17,21.85,CAD,1,
17-69,21.85,CAD,1,
68-17,21.30,CAD,1,
17-68,21.30,CAD,1,
67-17,20.45,CAD,1,
17-67,20.45,CAD,1,
66-17,19.85,CAD,1,
17-66,19.85,CAD,1,
65-17,18.60,CAD,1,
17-65,18.60,CAD,1,
64-17,17.55,CAD,1,
17-64,17.55,CAD,1,
63-17,17.05,CAD,1,
17-63,17.05,CAD,1,
62-17,16.40,CAD,1,
17-62,16.40,CAD,1,
61-17,15.65,CAD,1,
17-61,15.65,CAD,1,
60-17,15.25,CAD,1,
17-60,15.25,CAD,1,
58-17,17.10,CAD,1,
17-58,17.10,CAD,1,
57-17,16.75,CAD,1,
17-57,16.75,CAD,1,
56-17,15.75,CAD,1,
17-56,15.75,CAD,1,
55-17,23.50,CAD,1,
17-55,23.50,CAD,1,
54-17,22.30,CAD,1,
17-54,22.30,CAD,1,
53-17,21.15,CAD,1,
17-53,21.15,CAD,1,
52-17,19.80,CAD,1,
17-52,19.80,CAD,1,
51-17,18.80,CAD,1,
17-51,18.80,CAD,1,
46-17,19.85,CAD,1,
17-46,19.85,CAD,1,
45-17,18.60,CAD,1,
17-45,18.60,CAD,1,
44-17,17.80,CAD,1,
17-44,17.80,CAD,1,
43-17,20.15,CAD,1,
17-43,20.15,CAD,1,
42-17,19.65,CAD,1,
17-42,19.65,CAD,1,
41-17,18.40,CAD,1,
17-41,18.40,CAD,1,
39-17,22.10,CAD,1,
17-39,22.10,CAD,1,
38-17,21.35,CAD,1,
17-38,21.35,CAD,1,
37-17,20.35,CAD,1,
17-37,20.35,CAD,1,
35-17,18.80,CAD,1,
17-35,18.80,CAD,1,
34-17,17.95,CAD,1,
17-34,17.95,CAD,1,
33-17,14.05,CAD,1,
17-33,14.05,CAD,1,
32-17,12.15,CAD,1,
17-32,12.15,CAD,1,
31-17,12.00,CAD,1,
17-31,12.00,CAD,1,
30-17,26.30,CAD,1,
17-30,26.30,CAD,1,
29-17,23.10,CAD,1,
17-29,23.10,CAD,1,
28-17,21.15,CAD,1,
17-28,21.15,CAD,1,
27-17,16.65,CAD,1,
17-27,16.65,CAD,1,
26-17,15.45,CAD,1,
17-26,15.45,CAD,1,
25-17,11.65,CAD,1,
17-25,11.65,CAD,1,
24-17,10.10,CAD,1,
17-24,10.10,CAD,1,
23-17,12.05,CAD,1,
17-23,12.05,CAD,1,
22-17,12.50,CAD,1,
17-22,12.50,CAD,1,
21-17,9.40,CAD,1,
17-21,9.40,CAD,1,
20-17,10.35,CAD,1,
17-20,10.35,CAD,1,
19-17,12.45,CAD,1,
17-19,12.45,CAD,1,
18-17,5.30,CAD,1,
17-18,5.30,CAD,1,
17-17,5.30,CAD,1,
1084-16,16.05,CAD,1,
16-1084,16.05,CAD,1,
1083-16,13.75,CAD,1,
16-1083,13.75,CAD,1,
97-16,19.55,CAD,1,
16-97,19.55,CAD,1,
96-16,18.65,CAD,1,
16-96,18.65,CAD,1,
95-16,18.15,CAD,1,
16-95,18.15,CAD,1,
94-16,17.60,CAD,1,
16-94,17.60,CAD,1,
93-16,16.90,CAD,1,
16-93,16.90,CAD,1,
92-16,16.15,CAD,1,
16-92,16.15,CAD,1,
91-16,15.50,CAD,1,
16-91,15.50,CAD,1,
90-16,15.35,CAD,1,
16-90,15.35,CAD,1,
89-16,15.30,CAD,1,
16-89,15.30,CAD,1,
88-16,18.20,CAD,1,
16-88,18.20,CAD,1,
87-16,16.75,CAD,1,
16-87,16.75,CAD,1,
86-16,16.10,CAD,1,
16-86,16.10,CAD,1,
85-16,9.90,CAD,1,
16-85,9.90,CAD,1,
84-16,13.55,CAD,1,
16-84,13.55,CAD,1,
83-16,11.60,CAD,1,
16-83,11.60,CAD,1,
82-16,8.90,CAD,1,
16-82,8.90,CAD,1,
81-16,8.20,CAD,1,
16-81,8.20,CAD,1,
80-16,6.70,CAD,1,
16-80,6.70,CAD,1,
77-16,13.00,CAD,1,
16-77,13.00,CAD,1,
76-16,18.60,CAD,1,
16-76,18.60,CAD,1,
75-16,17.95,CAD,1,
16-75,17.95,CAD,1,
74-16,17.05,CAD,1,
16-74,17.05,CAD,1,
73-16,16.15,CAD,1,
16-73,16.15,CAD,1,
72-16,15.65,CAD,1,
16-72,15.65,CAD,1,
71-16,15.00,CAD,1,
16-71,15.00,CAD,1,
70-16,15.30,CAD,1,
16-70,15.30,CAD,1,
69-16,21.15,CAD,1,
16-69,21.15,CAD,1,
68-16,20.65,CAD,1,
16-68,20.65,CAD,1,
67-16,19.80,CAD,1,
16-67,19.80,CAD,1,
66-16,19.25,CAD,1,
16-66,19.25,CAD,1,
65-16,18.10,CAD,1,
16-65,18.10,CAD,1,
64-16,17.05,CAD,1,
16-64,17.05,CAD,1,
63-16,16.60,CAD,1,
16-63,16.60,CAD,1,
62-16,15.95,CAD,1,
16-62,15.95,CAD,1,
61-16,15.30,CAD,1,
